instance,topic,distribution
1998-0,11,4.223418857565201E-6
1999-0,11,4.082465809348848E-6
2000-0,11,3.499562554680666E-6
2001-0,11,6.851661527920525E-6
2002-0,11,7.3827980804725034E-6
2003-0,11,5.424464334147005E-6
2004-0,11,5.553241704845206E-6
2005-0,11,5.717552887364211E-6
2006-0,11,0.02003815753611339
2007-0,11,0.016385476385476393
2008-0,11,0.02033634538152611
2009-0,11,5.299417064122949E-6
2010-0,11,4.2127435492364414E-6
2011-0,11,4.575611988103411E-6
2012-0,11,4.219409282700424E-6
2013-0,11,4.357298474945535E-6
1790-0,12,3.0303030303030336E-5
1790-1,12,0.0018696186961869633
1791-0,12,1.6044925792218228E-5
1792-0,12,1.594896331738439E-5
1793-0,12,1.7383746197305537E-5
1794-0,12,1.146460303811981E-5
1795-0,12,1.6006402561024417E-5
1796-0,12,1.1270780501549739E-5
1797-0,12,1.561280249804841E-5
1798-0,12,1.4814814814814827E-5
1799-0,12,2.1197668256491813E-5
1800-0,12,2.355712603062429E-5
1801-0,12,1.0787486515641862E-5
1802-0,12,1.6813787305590594E-5
1803-0,12,1.6813787305590598E-5
1804-0,12,1.654259718775849E-5
1805-0,12,0.003618875864141872
1806-0,12,1.1979634621144064E-5
1807-0,12,1.4524328249818454E-5
1808-0,12,1.2932428063368906E-5
1809-0,12,1.902044698050406E-5
1810-0,12,1.3306719893546248E-5
1811-0,12,1.4367816091954033E-5
1812-0,12,1.0201479214486106E-5
1813-0,12,1.0047726701833716E-5
1814-0,12,1.4964459408903866E-5
1815-0,12,1.0093363613424179E-5
1816-0,12,9.620009620009626E-6
1817-0,12,7.716049382716055E-6
1818-0,12,7.66283524904215E-6
1819-0,12,7.4239049740163365E-6
1820-0,12,9.811135638950212E-6
1821-0,12,6.082725060827253E-6
1822-0,12,8.21018062397373E-6
1823-0,12,5.4421768707483014E-6
1824-0,12,4.2666666666666685E-6
1825-0,12,3.763289114686237E-6
1826-0,12,4.456327985739752E-6
1827-0,12,5.134129123347454E-6
1828-0,12,4.612014297244323E-6
1829-0,12,3.210530540171764E-6
1830-0,12,2.2341376228775696E-6
1831-0,12,4.673443159247577E-6
1832-0,12,4.2886244237160944E-6
1833-0,12,4.319187992657382E-6
1834-0,12,2.6497085320614737E-6
1835-0,12,3.2260666182756683E-6
1836-0,12,2.7605244996549353E-6
1837-0,12,2.8878781315428497E-6
1838-0,12,2.8117531280753556E-6
1839-0,12,2.48849073037203E-6
1840-0,12,3.6153289949385407E-6
1841-0,12,4.089979550102251E-6
1842-0,12,3.935458480913028E-6
1843-0,12,4.15757197796487E-6
1844-0,12,3.548930884571024E-6
1845-0,12,2.029426686960934E-6
1846-0,12,1.7928376137331364E-6
1847-0,12,2.007125294796528E-6
1848-0,12,1.5410695022345503E-6
1849-0,12,4.263937746508903E-6
1850-0,12,0.001836132315521629
1851-0,12,2.4894199651481212E-6
1852-0,12,3.2986970146792025E-6
1853-0,12,0.005969011517109952
1854-0,12,3.0857054694129453E-6
1855-0,12,2.7249812657537986E-6
1856-0,12,3.063021670878322E-6
1857-0,12,2.4211609466739305E-6
1858-0,12,1.9969047975637765E-6
1859-0,12,0.0044256802037260425
1860-0,12,2.384358607534574E-6
1861-0,12,0.002174804098854733
1862-0,12,4.574042309891367E-6
1863-0,12,0.008612415232133545
1864-0,12,5.4421768707483014E-6
1865-0,12,3.879352148191253E-6
1866-0,12,4.575611988103411E-6
1867-0,12,2.90486564996369E-6
1868-0,12,0.00493547061241266
1869-0,12,4.2341484069016635E-6
1870-0,12,3.7707390648567133E-6
1871-0,12,4.938271604938273E-6
1872-0,12,3.127687856751897E-6
1873-0,12,0.0017325428194993418
1874-0,12,3.3695560609889658E-6
1875-0,12,4.0673400673400676E-4
1876-0,12,3.6675111593678384E-4
1877-0,12,2.987527074464113E-6
1878-0,12,4.190236748376285E-6
1879-0,12,2.8182907066863954E-6
1880-0,12,2.361553902467824E-6
1881-0,12,2.4559464603671647E-6
1882-0,12,3.2647730982696712E-6
1883-0,12,3.945940613593766E-6
1884-0,12,0.00429196819440722
1885-0,12,0.004471829567878861
1886-0,12,2.0872469213107916E-6
1887-0,12,6.187161639597838E-6
1888-0,12,2.4362019611425792E-6
1889-0,12,0.010382452888476987
1890-0,12,0.012686852154937265
1891-0,12,2.0592020592020598E-6
1892-0,12,2.4229208310618457E-6
1893-0,12,0.030675043114067508
1894-0,12,0.019071071071071075
1895-0,12,2.148112346275711E-6
1896-0,12,0.03289068155962354
1897-0,12,0.013570946402052116
1898-0,12,0.040283421413192404
1899-0,12,0.02650149017918056
1900-0,12,0.04379185221837375
1901-0,12,0.04202470972273873
1902-0,12,0.07163445847290219
1903-0,12,0.03475186649099693
1904-0,12,0.09079649319156875
1905-0,12,0.05273220787818601
1906-0,12,0.019137139452563692
1907-0,12,0.02571599832164477
1908-0,12,0.03930906639703404
1909-0,12,0.008468094909007143
1910-0,12,0.0216734926052332
1911-0,12,0.002862885368761709
1912-0,12,0.010433284096504175
1913-0,12,1.0010010010010017E-5
1914-0,12,8.364700961940615E-6
1915-0,12,0.018019487876727854
1916-0,12,1.589193484306716E-5
1917-0,12,9.44956295771321E-6
1918-0,12,0.03524234904880068
1919-0,12,6.734006734006737E-6
1920-0,12,1.2288786482334879E-5
1921-0,12,5.6116722783389474E-6
1922-0,12,5.301524188204111E-6
1923-0,12,0.011123465369469543
1924-0,12,4.5771827440210565E-6
1925-0,12,0.010496390563369802
1926-0,12,0.019251700680272113
1927-0,12,0.0037101756243932585
1928-0,12,0.012277080427708047
1929-0,12,2.830856334041048E-6
1930-0,12,6.51041666666667E-6
1931-0,12,5.081300813008132E-6
1932-0,12,7.262164124909227E-6
1934-0,12,0.0010382513661202194
1935-0,12,8.795074758135449E-6
1936-0,12,8.585533376261007E-6
1937-0,12,1.1299435028248598E-5
1938-0,12,6.77506775067751E-6
1939-0,12,0.01946850805607869
1940-0,12,1.0085728693898143E-5
1941-0,12,9.905894006934133E-6
1942-0,12,0.009889437779346042
1943-0,12,0.044896340364160826
1944-0,12,8.492569002123148E-6
1945-0,12,0.02970396001537871
1946-0,12,1.0198358064351634E-6
1947-0,12,4.921865386981668E-6
1948-0,12,5.915409642117718E-6
1949-0,12,8.830022075055193E-6
1950-0,12,6.12745098039216E-6
1951-0,12,8.245722531436823E-6
1952-0,12,6.124636349716738E-6
1953-0,12,4.223418857565201E-6
1953-1,12,3.3019646689780427E-6
1954-0,12,4.701457451810063E-6
1955-0,12,8.509837145815684E-4
1956-0,12,5.082891525708997E-4
1957-0,12,6.948063227375373E-6
1958-0,12,5.973715651135009E-6
1959-0,12,5.863383172090299E-6
1960-0,12,5.165956347668864E-6
1961-0,12,5.640157924421885E-6
1961-1,12,4.24223141372362E-6
1962-0,12,4.499943750703118E-6
1963-0,12,5.6116722783389474E-6
1964-0,12,1.003260596940056E-5
1965-0,12,7.176175098672411E-6
1966-0,12,5.865962751136533E-6
1967-0,12,4.658746797111579E-6
1968-0,12,6.507239303725397E-6
1969-0,12,0.028087640927462257
1970-0,12,7.432181345224828E-6
1971-0,12,0.005510915428361771
1972-0,12,8.46023688663283E-6
1973-0,12,1.9295706705258092E-5
1974-0,12,6.603929337956087E-6
1975-0,12,7.1149057274991146E-6
1976-0,12,6.006006006006009E-6
1977-0,12,6.391818472355388E-6
1978-0,12,6.944444444444448E-6
1979-0,12,8.888888888888895E-6
1980-0,12,8.726003490401403E-6
1981-0,12,0.012429261559696347
1981-1,12,7.737542556484053E-7
1982-0,12,5.762028233938349E-6
1983-0,12,5.372011818426003E-6
1984-0,12,5.94441967602913E-6
1985-0,12,6.768189509306264E-6
1986-0,12,0.0018646864686468656
1987-0,12,8.406893652795297E-6
1988-0,12,6.250976715111739E-6
1989-0,12,6.379585326953751E-6
1990-0,12,8.333333333333339E-6
1991-0,12,7.847753580537576E-6
1992-0,12,6.488240064882404E-6
1993-0,12,4.862630683199613E-6
1994-0,12,4.333225002708267E-6
1995-0,12,3.748477181145161E-6
1996-0,12,5.0371489736808986E-6
1997-0,12,4.6200046200046215E-6
1998-0,12,4.223418857565201E-6
1999-0,12,4.082465809348848E-6
2000-0,12,3.499562554680666E-6
2001-0,12,6.851661527920525E-6
2002-0,12,7.3827980804725034E-6
2003-0,12,5.424464334147005E-6
2004-0,12,5.553241704845206E-6
2005-0,12,0.012441395082904521
2006-0,12,5.451076587626058E-6
2007-0,12,0.009423969423969426
2008-0,12,5.020080321285142E-6
2009-0,12,5.299417064122949E-6
2010-0,12,4.2127435492364414E-6
2011-0,12,0.003436284603065661
2012-0,12,4.219409282700424E-6
2013-0,12,4.357298474945535E-6
1790-0,13,3.0303030303030336E-5
1790-1,13,2.4600246002460042E-5
1791-0,13,1.6044925792218228E-5
1792-0,13,1.594896331738439E-5
1793-0,13,1.7383746197305537E-5
1794-0,13,1.146460303811981E-5
1795-0,13,1.6006402561024417E-5
1796-0,13,1.1270780501549739E-5
1797-0,13,1.561280249804841E-5
1798-0,13,1.4814814814814827E-5
1799-0,13,2.1197668256491813E-5
1800-0,13,2.355712603062429E-5
1801-0,13,1.0787486515641862E-5
1802-0,13,1.6813787305590594E-5
1803-0,13,1.6813787305590598E-5
1804-0,13,1.654259718775849E-5
1805-0,13,0.01894800120228435
1806-0,13,1.1979634621144064E-5
1807-0,13,1.4524328249818454E-5
1808-0,13,1.2932428063368906E-5
1809-0,13,1.902044698050406E-5
1810-0,13,1.3306719893546248E-5
1811-0,13,1.4367816091954033E-5
1812-0,13,1.0201479214486106E-5
1813-0,13,0.009806581260989706
1814-0,13,1.4964459408903866E-5
1815-0,13,1.0093363613424179E-5
1816-0,13,9.620009620009626E-6
1817-0,13,7.716049382716055E-6
1818-0,13,7.66283524904215E-6
1819-0,13,7.4239049740163365E-6
1820-0,13,9.811135638950212E-6
1821-0,13,6.082725060827253E-6
1822-0,13,8.21018062397373E-6
1823-0,13,5.4421768707483014E-6
1824-0,13,4.2666666666666685E-6
1825-0,13,0.002543983441527896
1826-0,13,4.456327985739752E-6
1827-0,13,5.134129123347454E-6
1828-0,13,4.612014297244323E-6
1829-0,13,2.440003210530541E-4
1830-0,13,2.2341376228775696E-6
1831-0,13,4.673443159247577E-6
1832-0,13,4.2886244237160944E-6
1833-0,13,4.319187992657382E-6
1834-0,13,2.6497085320614737E-6
1835-0,13,3.2260666182756683E-6
1836-0,13,8.309178743961355E-4
1837-0,13,2.8878781315428497E-6
1838-0,13,2.8117531280753556E-6
1839-0,13,2.48849073037203E-6
1840-0,13,0.0010882140274765008
1841-0,13,4.089979550102251E-6
1842-0,13,3.935458480913028E-6
1843-0,13,4.15757197796487E-6
1844-0,13,3.548930884571024E-6
1845-0,13,2.029426686960934E-6
1846-0,13,1.7928376137331364E-6
1847-0,13,2.007125294796528E-6
1848-0,13,1.5410695022345503E-6
1849-0,13,0.011516895853320545
1850-0,13,4.071246819338424E-6
1851-0,13,0.009337814289270602
1852-0,13,3.2986970146792025E-6
1853-0,13,3.3142762449250154E-6
1854-0,13,3.0857054694129453E-6
1855-0,13,2.7249812657537986E-6
1856-0,13,3.063021670878322E-6
1857-0,13,2.4211609466739305E-6
1858-0,13,1.9969047975637765E-6
1859-0,13,0.016890497252379042
1860-0,13,2.384358607534574E-6
1861-0,13,0.01844966847498494
1862-0,13,4.574042309891367E-6
1863-0,13,0.005873761085028693
1864-0,13,0.012250340136054425
1865-0,13,3.879352148191253E-6
1866-0,13,4.575611988103411E-6
1867-0,13,2.90486564996369E-6
1868-0,13,0.013813399095766546
1869-0,13,0.025091563459299256
1870-0,13,0.026587481146304683
1871-0,13,0.041856790123456805
1872-0,13,0.019942137774650096
1873-0,13,0.023718708827404487
1874-0,13,3.3695560609889658E-6
1875-0,13,0.004447138047138048
1876-0,13,0.016653396067076855
1877-0,13,0.008517439689297187
1878-0,13,0.028288288288288298
1879-0,13,0.005498485168745157
1880-0,13,0.007972605974731374
1881-0,13,0.024132129919567754
1882-0,13,0.04873000326477311
1883-0,13,0.03492552037091843
1884-0,13,0.051196283391405355
1885-0,13,0.028393540332648702
1886-0,13,0.028023377165518684
1887-0,13,6.187161639597838E-6
1888-0,13,0.03983433826664231
1889-0,13,0.02002100710534446
1890-0,13,0.0302809601745772
1891-0,13,0.04355418275418276
1892-0,13,0.037981706947725485
1893-0,13,0.06670608524267062
1894-0,13,0.0482002002002002
1895-0,13,0.0613844584071747
1896-0,13,0.03769986554969491
1897-0,13,0.060756041582287035
1898-0,13,0.08925582305734978
1899-0,13,0.09253617724155258
1900-0,13,0.07224311396998187
1901-0,13,1.6528242634601878E-6
1902-0,13,3.435540668212661E-6
1903-0,13,0.01581247255160299
1904-0,13,1.8653236336504387E-6
1905-0,13,1.3240648791790794E-6
1906-0,13,0.01335436161637402
1907-0,13,0.012498951027992557
1908-0,13,1.6852039096730707E-6
1909-0,13,0.041640175074867544
1910-0,13,0.012799772468714435
1911-0,13,0.04415057060126042
1912-0,13,0.030835795174790712
1913-0,13,1.0010010010010017E-5
1914-0,13,8.364700961940615E-6
1915-0,13,4.5320643553138475E-6
1916-0,13,0.02027810885975369
1917-0,13,9.44956295771321E-6
1918-0,13,6.617038875103394E-6
1919-0,13,6.734006734006737E-6
1920-0,13,1.2288786482334879E-5
1921-0,13,5.6116722783389474E-6
1922-0,13,5.301524188204111E-6
1923-0,13,4.632846884410472E-6
1924-0,13,4.5771827440210565E-6
1925-0,13,2.9768549527424285E-6
1926-0,13,3.0921459492888075E-6
1927-0,13,3.5301385579384E-6
1928-0,13,0.0030720595072059515
1929-0,13,0.007858457183297949
1930-0,13,0.0044010416666666686
1931-0,13,5.081300813008132E-6
1932-0,13,7.262164124909227E-6
1934-0,13,1.3661202185792362E-5
1935-0,13,8.795074758135449E-6
1936-0,13,8.585533376261007E-6
1937-0,13,1.1299435028248598E-5
1938-0,13,6.77506775067751E-6
1939-0,13,8.369951872776737E-6
1940-0,13,1.0085728693898143E-5
1941-0,13,9.905894006934133E-6
1942-0,13,9.409550693954368E-6
1943-0,13,7.211105101856863E-6
1944-0,13,8.492569002123148E-6
1945-0,13,3.844675124951943E-6
1946-0,13,1.0198358064351634E-6
1947-0,13,0.007018580041835858
1948-0,13,5.915409642117718E-6
1949-0,13,8.830022075055193E-6
1950-0,13,6.12745098039216E-6
1951-0,13,8.245722531436823E-6
1952-0,13,6.124636349716738E-6
1953-0,13,4.223418857565201E-6
1953-1,13,3.3019646689780427E-6
1954-0,13,4.701457451810063E-6
1955-0,13,3.7654146662901266E-6
1956-0,13,3.3661533282841043E-6
1957-0,13,6.948063227375373E-6
1958-0,13,5.973715651135009E-6
1959-0,13,5.863383172090299E-6
1960-0,13,5.165956347668864E-6
1961-0,13,0.0016976875352509874
1961-1,13,4.24223141372362E-6
1962-0,13,4.499943750703118E-6
1963-0,13,5.6116722783389474E-6
1964-0,13,0.01204915976925007
1965-0,13,7.176175098672411E-6
1966-0,13,5.865962751136533E-6
1967-0,13,4.658746797111579E-6
1968-0,13,6.507239303725397E-6
1969-0,13,8.508827908955546E-6
1970-0,13,7.432181345224828E-6
1971-0,13,7.338103100348564E-6
1972-0,13,8.46023688663283E-6
1973-0,13,1.9295706705258092E-5
1974-0,13,6.603929337956087E-6
1975-0,13,5.407328352899327E-4
1976-0,13,6.006006006006009E-6
1977-0,13,6.391818472355388E-6
1978-0,13,6.944444444444448E-6
1979-0,13,8.888888888888895E-6
1980-0,13,8.726003490401403E-6
1981-0,13,6.9013112491373395E-6
1981-1,13,7.737542556484053E-7
1982-0,13,5.762028233938349E-6
1983-0,13,5.372011818426003E-6
1984-0,13,5.94441967602913E-6
1985-0,13,6.768189509306264E-6
1986-0,13,8.250825082508255E-6
1987-0,13,0.010727196300966798
1988-0,13,6.250976715111739E-6
1989-0,13,6.379585326953751E-6
1990-0,13,8.333333333333339E-6
1991-0,13,7.847753580537576E-6
1992-0,13,6.488240064882404E-6
1993-0,13,4.862630683199613E-6
1994-0,13,4.333225002708267E-6
1995-0,13,3.748477181145161E-6
1996-0,13,5.0371489736808986E-6
1997-0,13,4.6200046200046215E-6
1998-0,13,0.0022215183190792956
1999-0,13,4.082465809348848E-6
2000-0,13,0.005777777777777778
2001-0,13,6.851661527920525E-6
2002-0,13,7.3827980804725034E-6
2003-0,13,5.424464334147005E-6
2004-0,13,0.012083853949743166
2005-0,13,5.717552887364211E-6
2006-0,13,5.451076587626058E-6
2007-0,13,5.460005460005463E-6
2008-0,13,5.020080321285142E-6
2009-0,13,5.299417064122949E-6
2010-0,13,4.2127435492364414E-6
2011-0,13,4.575611988103411E-6
2012-0,13,4.219409282700424E-6
2013-0,13,4.357298474945535E-6
1790-0,14,3.0303030303030336E-5
1790-1,14,2.4600246002460042E-5
1791-0,14,1.6044925792218228E-5
1792-0,14,1.594896331738439E-5
1793-0,14,1.7383746197305537E-5
1794-0,14,1.146460303811981E-5
1795-0,14,1.6006402561024417E-5
1796-0,14,0.03128768667230208
1797-0,14,1.561280249804841E-5
1798-0,14,1.4814814814814827E-5
1799-0,14,2.1197668256491813E-5
1800-0,14,0.022991755005889306
1801-0,14,1.0787486515641862E-5
1802-0,14,1.6813787305590594E-5
1803-0,14,1.6813787305590598E-5
1804-0,14,1.654259718775849E-5
1805-0,14,1.2022843402464692E-5
1806-0,14,1.1979634621144064E-5
1807-0,14,1.4524328249818454E-5
1808-0,14,1.2932428063368906E-5
1809-0,14,1.902044698050406E-5
1810-0,14,1.3306719893546248E-5
1811-0,14,1.4367816091954033E-5
1812-0,14,1.0201479214486106E-5
1813-0,14,0.01282089927153982
1814-0,14,1.4964459408903866E-5
1815-0,14,0.04164521826898816
1816-0,14,0.02309764309764311
1817-0,14,7.716049382716055E-6
1818-0,14,0.028743295019157105
1819-0,14,7.4239049740163365E-6
1820-0,14,9.811135638950212E-6
1821-0,14,0.024184914841849158
1822-0,14,8.21018062397373E-6
1823-0,14,0.039189115646258516
1824-0,14,0.018244266666666672
1825-0,14,3.763289114686237E-6
1826-0,14,0.030084670231729064
1827-0,14,5.134129123347454E-6
1828-0,14,4.612014297244323E-6
1829-0,14,3.210530540171764E-6
1830-0,14,2.2341376228775696E-6
1831-0,14,0.019282626475055503
1832-0,14,0.026379328830277698
1833-0,14,4.319187992657382E-6
1834-0,14,0.012125066242713305
1835-0,14,3.2260666182756683E-6
1836-0,14,0.054454106280193246
1837-0,14,0.0625976463793228
1838-0,14,0.04808379024321665
1839-0,14,0.0608460868483265
1840-0,14,0.07185827910339843
1841-0,14,0.023010224948875262
1842-0,14,0.06759543486816215
1843-0,14,0.03804594117035652
1844-0,14,0.07027238044539084
1845-0,14,0.08341146626078134
1846-0,14,0.07086369952041595
1847-0,14,0.07195744894375032
1848-0,14,0.085184157805517
1849-0,14,0.03710052233237396
1850-0,14,0.05832468193384225
1851-0,14,0.010831466268359475
1852-0,14,3.2986970146792025E-6
1853-0,14,0.03008037119893944
1854-0,14,0.009954485844326162
1855-0,14,0.009199536753184825
1856-0,14,3.063021670878322E-6
1857-0,14,0.05611282610011501
1858-0,14,0.06455194448604663
1859-0,14,0.05428494839833803
1860-0,14,0.05633285646161183
1861-0,14,0.035447860156720926
1862-0,14,0.036711263579188115
1863-0,14,0.05477829942618676
1864-0,14,5.4421768707483014E-6
1865-0,14,0.04422849384152847
1866-0,14,0.04770533058796615
1867-0,14,0.04597240377632535
1868-0,14,0.04932511302918209
1869-0,14,0.03747644754948662
1870-0,14,0.02375942684766215
1871-0,14,0.05074567901234569
1872-0,14,0.04902963484244273
1873-0,14,0.03952898550724638
1874-0,14,0.05635919467610143
1875-0,14,0.043841077441077445
1876-0,14,0.06587525636385573
1877-0,14,0.013446859362162973
1878-0,14,0.02954535931280118
1879-0,14,0.023465088423870926
1880-0,14,0.01594285039556028
1881-0,14,0.04089396451157365
1882-0,14,0.01934704538034607
1883-0,14,0.028710663904508247
1884-0,14,0.023589743589743598
1885-0,14,1.6108896137892151E-6
1886-0,14,2.0872469213107916E-6
1887-0,14,6.187161639597838E-6
1888-0,14,2.4362019611425792E-6
1889-0,14,0.027064565956132224
1890-0,14,0.024757228587015827
1891-0,14,0.018998198198198202
1892-0,14,0.027078563207947184
1893-0,14,2.4636610002463665E-6
1894-0,14,2.0020020020020023E-6
1895-0,14,0.012246388486117825
1896-0,14,2.0684662322887583E-6
1897-0,14,2.70014850816795E-6
1898-0,14,1.5658641612840087E-6
1899-0,14,0.0025868074257603484
1900-0,14,0.006681510803232724
1901-0,14,0.02615759679352093
1902-0,14,3.435540668212661E-6
1903-0,14,0.033269653052261754
1904-0,14,0.020986756202201085
1905-0,14,0.04935584243627936
1906-0,14,0.03322608908982581
1907-0,14,0.032549301684349316
1908-0,14,0.03311594202898551
1909-0,14,0.03766643630499885
1910-0,14,0.03259499431171783
1911-0,14,0.027288025889967628
1912-0,14,0.029174052191038868
1913-0,14,7.607607607607612E-4
1914-0,14,8.364700961940615E-6
1915-0,14,4.5320643553138475E-6
1916-0,14,1.589193484306716E-5
1917-0,14,0.01701866288684149
1918-0,14,6.617038875103394E-6
1919-0,14,0.03687542087542089
1920-0,14,1.2288786482334879E-5
1921-0,14,5.6116722783389474E-6
1922-0,14,5.301524188204111E-6
1923-0,14,0.0406578642575863
1924-0,14,0.030213983293282995
1925-0,14,0.05581900721887327
1926-0,14,0.03803648732220161
1927-0,14,0.042894713617509496
1928-0,14,0.019808461180846122
1929-0,14,0.0014890304317055913
1930-0,14,6.51041666666667E-6
1931-0,14,5.081300813008132E-6
1932-0,14,0.020159767610748013
1934-0,14,0.027677595628415323
1935-0,14,0.05211961301671067
1936-0,14,8.585533376261007E-6
1937-0,14,1.1299435028248598E-5
1938-0,14,6.77506775067751E-6
1939-0,14,8.369951872776737E-6
1940-0,14,0.04237014624306609
1941-0,14,0.04755819712729077
1942-0,14,9.409550693954368E-6
1943-0,14,7.211105101856863E-6
1944-0,14,8.492569002123148E-6
1945-0,14,3.844675124951943E-6
1946-0,14,0.027077660496660022
1947-0,14,0.022891595914851737
1948-0,14,0.023519668737060045
1949-0,14,8.830022075055193E-6
1950-0,14,6.12745098039216E-6
1951-0,14,0.004337250051535769
1952-0,14,6.124636349716738E-6
1953-0,14,4.223418857565201E-6
1953-1,14,3.3019646689780427E-6
1954-0,14,4.701457451810063E-6
1955-0,14,3.7654146662901266E-6
1956-0,14,3.3661533282841043E-6
1957-0,14,6.948063227375373E-6
1958-0,14,5.973715651135009E-6
1959-0,14,5.863383172090299E-6
1960-0,14,5.165956347668864E-6
1961-0,14,5.640157924421885E-6
1961-1,14,4.24223141372362E-6
1962-0,14,4.499943750703118E-6
1963-0,14,5.6116722783389474E-6
1964-0,14,1.003260596940056E-5
1965-0,14,0.0021600287047003957
1966-0,14,5.865962751136533E-6
1967-0,14,4.658746797111579E-6
1968-0,14,6.507239303725397E-6
1969-0,14,8.508827908955546E-6
1970-0,14,7.432181345224828E-6
1971-0,14,7.338103100348564E-6
1972-0,14,8.46023688663283E-6
1973-0,14,1.9295706705258092E-5
1974-0,14,6.603929337956087E-6
1975-0,14,7.1149057274991146E-6
1976-0,14,6.006006006006009E-6
1977-0,14,6.391818472355388E-6
1978-0,14,6.944444444444448E-6
1979-0,14,8.888888888888895E-6
1980-0,14,8.726003490401403E-6
1981-0,14,0.013982056590752249
1981-1,14,0.004237078303930667
1982-0,14,5.762028233938349E-6
1983-0,14,4.082728982003762E-4
1984-0,14,5.94441967602913E-6
1985-0,14,6.768189509306264E-6
1986-0,14,8.250825082508255E-6
1987-0,14,8.406893652795297E-6
1988-0,14,6.250976715111739E-6
1989-0,14,6.379585326953751E-6
1990-0,14,8.333333333333339E-6
1991-0,14,7.847753580537576E-6
1992-0,14,6.488240064882404E-6
1993-0,14,4.862630683199613E-6
1994-0,14,4.333225002708267E-6
1995-0,14,3.748477181145161E-6
1996-0,14,5.0371489736808986E-6
1997-0,14,4.6200046200046215E-6
1998-0,14,4.223418857565201E-6
1999-0,14,4.082465809348848E-6
2000-0,14,3.499562554680666E-6
2001-0,14,6.851661527920525E-6
2002-0,14,0.0027759320782576613
2003-0,14,5.424464334147005E-6
2004-0,14,5.553241704845206E-6
2005-0,14,5.717552887364211E-6
2006-0,14,5.451076587626058E-6
2007-0,14,5.460005460005463E-6
2008-0,14,5.020080321285142E-6
2009-0,14,5.299417064122949E-6
2010-0,14,4.2127435492364414E-6
2011-0,14,4.575611988103411E-6
2012-0,14,4.219409282700424E-6
2013-0,14,0.007520697167755993
1790-0,15,3.0303030303030336E-5
1790-1,15,2.4600246002460042E-5
1791-0,15,1.6044925792218228E-5
1792-0,15,1.594896331738439E-5
1793-0,15,1.7383746197305537E-5
1794-0,15,1.146460303811981E-5
1795-0,15,1.6006402561024417E-5
1796-0,15,1.1270780501549739E-5
1797-0,15,1.561280249804841E-5
1798-0,15,1.4814814814814827E-5
1799-0,15,2.1197668256491813E-5
1800-0,15,2.355712603062429E-5
1801-0,15,1.0787486515641862E-5
1802-0,15,1.6813787305590594E-5
1803-0,15,1.6813787305590598E-5
1804-0,15,1.654259718775849E-5
1805-0,15,1.2022843402464692E-5
1806-0,15,1.1979634621144064E-5
1807-0,15,1.4524328249818454E-5
1808-0,15,1.2932428063368906E-5
1809-0,15,1.902044698050406E-5
1810-0,15,1.3306719893546248E-5
1811-0,15,1.4367816091954033E-5
1812-0,15,1.0201479214486106E-5
1813-0,15,0.009806581260989706
1814-0,15,1.4964459408903866E-5
1815-0,15,1.0093363613424179E-5
1816-0,15,9.620009620009626E-6
1817-0,15,7.716049382716055E-6
1818-0,15,7.66283524904215E-6
1819-0,15,7.4239049740163365E-6
1820-0,15,9.811135638950212E-6
1821-0,15,6.082725060827253E-6
1822-0,15,8.21018062397373E-6
1823-0,15,5.4421768707483014E-6
1824-0,15,4.2666666666666685E-6
1825-0,15,3.763289114686237E-6
1826-0,15,4.456327985739752E-6
1827-0,15,5.134129123347454E-6
1828-0,15,4.612014297244323E-6
1829-0,15,3.210530540171764E-6
1830-0,15,2.2341376228775696E-6
1831-0,15,4.673443159247577E-6
1832-0,15,4.2886244237160944E-6
1833-0,15,4.319187992657382E-6
1834-0,15,2.6497085320614737E-6
1835-0,15,3.2260666182756683E-6
1836-0,15,4.1683919944789517E-4
1837-0,15,2.8878781315428497E-6
1838-0,15,2.8117531280753556E-6
1839-0,15,2.48849073037203E-6
1840-0,15,3.6153289949385407E-6
1841-0,15,4.089979550102251E-6
1842-0,15,3.935458480913028E-6
1843-0,15,4.15757197796487E-6
1844-0,15,3.548930884571024E-6
1845-0,15,2.029426686960934E-6
1846-0,15,1.7928376137331364E-6
1847-0,15,2.007125294796528E-6
1848-0,15,1.5410695022345503E-6
1849-0,15,4.263937746508903E-6
1850-0,15,4.071246819338424E-6
1851-0,15,2.4894199651481212E-6
1852-0,15,3.2986970146792025E-6
1853-0,15,3.3142762449250154E-6
1854-0,15,2.3451361567538385E-4
1855-0,15,2.7249812657537986E-6
1856-0,15,3.063021670878322E-6
1857-0,15,2.4211609466739305E-6
1858-0,15,1.9969047975637765E-6
1859-0,15,2.6806058169146234E-6
1860-0,15,2.384358607534574E-6
1861-0,15,4.822182037371913E-6
1862-0,15,4.574042309891367E-6
1863-0,15,5.216484089723529E-6
1864-0,15,5.4421768707483014E-6
1865-0,15,3.879352148191253E-6
1866-0,15,4.575611988103411E-6
1867-0,15,2.90486564996369E-6
1868-0,15,3.2881216605014394E-6
1869-0,15,4.2341484069016635E-6
1870-0,15,3.7707390648567133E-6
1871-0,15,4.938271604938273E-6
1872-0,15,3.127687856751897E-6
1873-0,15,3.2938076416337295E-6
1874-0,15,3.3695560609889658E-6
1875-0,15,2.6936026936026943E-6
1876-0,15,4.8256725781155764E-6
1877-0,15,2.987527074464113E-6
1878-0,15,4.190236748376285E-6
